Year,Network,School_ID,School_Name,White_n,White_pct,Black_n,Black_pct,Asian_n,Asian_pct,NativeAmerican_n,NativeAmerican_pct,Hispanic_n,Hispanic_pct,Mexican_n,Mexican_pct,PuertoRican_n,PuertoRican_pct,Cuban_n,Cuban_pct,OtherHispanic_n,OtherHispanic_pct,MENA_n,MENA_pct,Multiracial_n,Multiracial_pct,Hawaiian/Pacific Islander_n,Hawaiian/Pacific Islander_pct,Asian/Pacific Islander (Retired)_n,Asian/Pacific Islander (Retired)_pct,Not Available_n,Not Available_pct
2016-2017,,,,7.0,2.7,207.0,79.9,1.0,0.386,0.0,0.0,42.0,16.2,,,,,,,,,,,1.0,0.39,0.0,0.0,0.0,0.0,1.0,0.386
2016-2017,,,,1.0,0.1,1302.0,98.4,0.0,0.0,1.0,0.0756,13.0,1.0,,,,,,,,,,,6.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,412.0,97.6,0.0,0.0,1.0,0.237,8.0,1.9,,,,,,,,,,,1.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,204.0,96.2,0.0,0.0,0.0,0.0,6.0,2.8,,,,,,,,,,,2.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,354.0,98.9,0.0,0.0,0.0,0.0,3.0,0.8,,,,,,,,,,,1.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,146.0,96.7,0.0,0.0,0.0,0.0,3.0,2.0,,,,,,,,,,,2.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,1.0,0.2,439.0,97.8,1.0,0.223,0.0,0.0,7.0,1.6,,,,,,,,,,,1.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,464.0,99.6,0.0,0.0,0.0,0.0,1.0,0.2,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.215
2016-2017,,,,3.0,0.8,158.0,41.8,0.0,0.0,1.0,0.2646,215.0,56.9,,,,,,,,,,,1.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,23.0,1.8,926.0,71.6,15.0,1.159,3.0,0.2318,316.0,24.4,,,,,,,,,,,10.0,0.77,0.0,0.0,0.0,0.0,1.0,0.077
2016-2017,,,,0.0,0.0,306.0,98.7,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,1.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,402.0,98.8,1.0,0.246,0.0,0.0,2.0,0.5,,,,,,,,,,,0.0,0.0,1.0,0.2457,0.0,0.0,1.0,0.246
2016-2017,,,,0.0,0.0,243.0,93.1,0.0,0.0,0.0,0.0,17.0,6.5,,,,,,,,,,,1.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,12.0,4.4,186.0,68.9,1.0,0.37,0.0,0.0,71.0,26.3,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,159.0,99.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,257.0,97.7,0.0,0.0,0.0,0.0,6.0,2.3,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,372.0,98.2,1.0,0.264,0.0,0.0,2.0,0.5,,,,,,,,,,,3.0,0.79,1.0,0.2639,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,394.0,99.7,0.0,0.0,0.0,0.0,1.0,0.3,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,159.0,95.2,0.0,0.0,0.0,0.0,6.0,3.6,,,,,,,,,,,2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,550.0,97.3,1.0,0.177,0.0,0.0,14.0,2.5,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,241.0,96.4,0.0,0.0,0.0,0.0,4.0,1.6,,,,,,,,,,,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,14.0,2.4,284.0,49.7,1.0,0.175,1.0,0.1748,268.0,46.9,,,,,,,,,,,3.0,0.52,1.0,0.1748,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,578.0,99.0,0.0,0.0,0.0,0.0,2.0,0.3,,,,,,,,,,,3.0,0.51,0.0,0.0,0.0,0.0,1.0,0.171
2016-2017,,,,0.0,0.0,273.0,97.8,0.0,0.0,0.0,0.0,5.0,1.8,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.358
2016-2017,,,,2.0,0.7,293.0,98.3,0.0,0.0,0.0,0.0,1.0,0.3,,,,,,,,,,,1.0,0.34,1.0,0.3356,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,241.0,73.5,0.0,0.0,2.0,0.6098,81.0,24.7,,,,,,,,,,,1.0,0.3,0.0,0.0,0.0,0.0,3.0,0.915
2016-2017,,,,0.0,0.0,495.0,96.5,0.0,0.0,1.0,0.1949,15.0,2.9,,,,,,,,,,,2.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,1.0,0.4,270.0,98.5,0.0,0.0,0.0,0.0,1.0,0.4,,,,,,,,,,,2.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,206.0,97.6,0.0,0.0,0.0,0.0,4.0,1.9,,,,,,,,,,,1.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,895.0,97.0,0.0,0.0,1.0,0.1083,23.0,2.5,,,,,,,,,,,4.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,593.0,98.3,0.0,0.0,0.0,0.0,4.0,0.7,,,,,,,,,,,3.0,0.5,0.0,0.0,0.0,0.0,3.0,0.498
2016-2017,,,,0.0,0.0,460.0,97.3,2.0,0.423,0.0,0.0,8.0,1.7,,,,,,,,,,,2.0,0.42,0.0,0.0,0.0,0.0,1.0,0.211
2016-2017,,,,1.0,0.7,147.0,97.4,0.0,0.0,0.0,0.0,3.0,2.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,2.0,0.4,544.0,98.2,0.0,0.0,0.0,0.0,6.0,1.1,,,,,,,,,,,1.0,0.18,0.0,0.0,0.0,0.0,1.0,0.181
2016-2017,,,,0.0,0.0,366.0,98.7,0.0,0.0,0.0,0.0,4.0,1.1,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27
2016-2017,,,,1.0,0.3,340.0,98.3,0.0,0.0,0.0,0.0,4.0,1.2,,,,,,,,,,,1.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,379.0,97.2,0.0,0.0,0.0,0.0,8.0,2.1,,,,,,,,,,,3.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,2.0,1.0,179.0,91.3,5.0,2.551,0.0,0.0,3.0,1.5,,,,,,,,,,,6.0,3.06,1.0,0.5102,0.0,0.0,0.0,0.0
2016-2017,,,,1.0,0.4,224.0,97.4,0.0,0.0,0.0,0.0,5.0,2.2,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,5.0,1.5,261.0,77.7,0.0,0.0,0.0,0.0,69.0,20.5,,,,,,,,,,,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,1.0,0.4,278.0,97.5,0.0,0.0,0.0,0.0,6.0,2.1,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,1.0,0.2,480.0,99.2,0.0,0.0,0.0,0.0,2.0,0.4,,,,,,,,,,,1.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,280.0,97.6,0.0,0.0,0.0,0.0,4.0,1.4,,,,,,,,,,,3.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,277.0,98.9,0.0,0.0,0.0,0.0,3.0,1.1,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,398.0,98.3,0.0,0.0,0.0,0.0,6.0,1.5,,,,,,,,,,,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,1.0,0.3,307.0,82.3,0.0,0.0,0.0,0.0,63.0,16.9,,,,,,,,,,,2.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,325.0,98.5,1.0,0.303,1.0,0.303,3.0,0.9,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,247.0,98.4,0.0,0.0,0.0,0.0,3.0,1.2,,,,,,,,,,,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,222.0,98.7,0.0,0.0,0.0,0.0,1.0,0.4,,,,,,,,,,,1.0,0.44,0.0,0.0,0.0,0.0,1.0,0.444
2016-2017,,,,0.0,0.0,440.0,99.1,0.0,0.0,0.0,0.0,4.0,0.9,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,440.0,97.1,0.0,0.0,0.0,0.0,7.0,1.5,,,,,,,,,,,5.0,1.1,0.0,0.0,0.0,0.0,1.0,0.221
2016-2017,,,,1.0,0.2,563.0,95.3,0.0,0.0,0.0,0.0,19.0,3.2,,,,,,,,,,,8.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,210.0,97.7,0.0,0.0,1.0,0.4651,4.0,1.9,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,243.0,97.2,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,,,,2.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,6.0,1.3,350.0,76.4,0.0,0.0,0.0,0.0,99.0,21.6,,,,,,,,,,,3.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,2.0,0.3,565.0,97.9,0.0,0.0,0.0,0.0,9.0,1.6,,,,,,,,,,,1.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,228.0,99.1,0.0,0.0,0.0,0.0,1.0,0.4,,,,,,,,,,,0.0,0.0,1.0,0.4348,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,169.0,98.3,0.0,0.0,0.0,0.0,2.0,1.2,,,,,,,,,,,1.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,13.0,2.6,48.0,9.6,0.0,0.0,2.0,0.4016,433.0,86.9,,,,,,,,,,,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.201
2016-2017,,,,0.0,0.0,250.0,98.0,0.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,4.0,1.9,195.0,91.1,2.0,0.935,0.0,0.0,10.0,4.7,,,,,,,,,,,3.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,1.0,0.6,177.0,98.3,0.0,0.0,0.0,0.0,2.0,1.1,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,302.0,99.3,0.0,0.0,0.0,0.0,1.0,0.3,,,,,,,,,,,0.0,0.0,1.0,0.3289,0.0,0.0,0.0,0.0
2016-2017,,,,2.0,0.6,323.0,98.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,4.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,368.0,99.2,0.0,0.0,1.0,0.2695,2.0,0.5,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,3.0,0.9,303.0,86.3,0.0,0.0,0.0,0.0,42.0,12.0,,,,,,,,,,,3.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,459.0,98.9,0.0,0.0,0.0,0.0,4.0,0.9,,,,,,,,,,,1.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,65.0,7.3,9.0,1.0,2.0,0.225,3.0,0.3382,804.0,90.6,,,,,,,,,,,4.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,79.0,5.6,84.0,6.0,3.0,0.213,8.0,0.5674,1226.0,87.0,,,,,,,,,,,5.0,0.35,1.0,0.0709,0.0,0.0,4.0,0.284
2016-2017,,,,6.0,0.7,746.0,81.4,2.0,0.218,1.0,0.1092,145.0,15.8,,,,,,,,,,,6.0,0.66,1.0,0.1092,0.0,0.0,9.0,0.983
2016-2017,,,,47.0,7.6,82.0,13.3,1.0,0.163,1.0,0.1626,462.0,75.1,,,,,,,,,,,16.0,2.6,0.0,0.0,0.0,0.0,6.0,0.976
2016-2017,,,,0.0,0.0,165.0,98.8,0.0,0.0,0.0,0.0,2.0,1.2,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,426.0,97.9,0.0,0.0,0.0,0.0,6.0,1.4,,,,,,,,,,,1.0,0.23,2.0,0.4598,0.0,0.0,0.0,0.0
2016-2017,,,,1.0,0.2,460.0,96.8,0.0,0.0,0.0,0.0,13.0,2.7,,,,,,,,,,,1.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,7.0,0.9,70.0,8.8,1.0,0.125,0.0,0.0,719.0,90.0,,,,,,,,,,,0.0,0.0,2.0,0.2503,0.0,0.0,0.0,0.0
2016-2017,,,,1.0,0.3,303.0,99.0,0.0,0.0,0.0,0.0,1.0,0.3,,,,,,,,,,,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,234.0,92.9,2.0,0.794,0.0,0.0,15.0,6.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.397
2016-2017,,,,1.0,0.2,468.0,96.3,0.0,0.0,0.0,0.0,12.0,2.5,,,,,,,,,,,5.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,237.0,98.3,0.0,0.0,0.0,0.0,2.0,0.8,,,,,,,,,,,2.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,15.0,1.7,20.0,2.3,0.0,0.0,4.0,0.4525,844.0,95.5,,,,,,,,,,,1.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,352.0,99.4,0.0,0.0,0.0,0.0,1.0,0.3,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.282
2016-2017,,,,0.0,0.0,258.0,99.2,0.0,0.0,0.0,0.0,2.0,0.8,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,4.0,1.4,206.0,69.8,0.0,0.0,0.0,0.0,84.0,28.5,,,,,,,,,,,1.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,1.0,0.2,625.0,99.0,0.0,0.0,0.0,0.0,4.0,0.6,,,,,,,,,,,1.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,414.0,99.3,0.0,0.0,0.0,0.0,1.0,0.2,,,,,,,,,,,0.0,0.0,1.0,0.2398,0.0,0.0,1.0,0.24
2016-2017,,,,0.0,0.0,348.0,98.6,0.0,0.0,1.0,0.2833,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.133
2016-2017,,,,8.0,1.8,10.0,2.2,0.0,0.0,2.0,0.4474,425.0,95.1,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.447
2016-2017,,,,0.0,0.0,272.0,97.5,0.0,0.0,0.0,0.0,6.0,2.2,,,,,,,,,,,1.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,372.0,99.5,0.0,0.0,0.0,0.0,1.0,0.3,,,,,,,,,,,1.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,3.0,1.2,245.0,95.7,0.0,0.0,1.0,0.3906,5.0,2.0,,,,,,,,,,,2.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,425.0,96.6,1.0,0.227,0.0,0.0,13.0,3.0,,,,,,,,,,,1.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,7.0,1.2,326.0,54.1,0.0,0.0,1.0,0.1658,260.0,43.1,,,,,,,,,,,7.0,1.16,1.0,0.1658,0.0,0.0,1.0,0.166
2016-2017,,,,3.0,0.5,553.0,98.4,1.0,0.178,0.0,0.0,5.0,0.9,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,139.0,23.1,15.0,2.5,18.0,2.995,1.0,0.1664,416.0,69.2,,,,,,,,,,,9.0,1.5,3.0,0.4992,0.0,0.0,0.0,0.0
2016-2017,,,,115.0,20.9,79.0,14.4,25.0,4.554,1.0,0.1821,321.0,58.5,,,,,,,,,,,7.0,1.28,1.0,0.1821,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,293.0,99.3,0.0,0.0,0.0,0.0,1.0,0.3,,,,,,,,,,,0.0,0.0,1.0,0.339,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,388.0,92.6,0.0,0.0,0.0,0.0,29.0,6.9,,,,,,,,,,,1.0,0.24,0.0,0.0,0.0,0.0,1.0,0.239
2016-2017,,,,1.0,0.2,430.0,98.2,0.0,0.0,0.0,0.0,7.0,1.6,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,9.0,0.8,60.0,5.3,0.0,0.0,6.0,0.5254,1065.0,93.3,,,,,,,,,,,2.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,550.0,95.2,0.0,0.0,0.0,0.0,24.0,4.2,,,,,,,,,,,4.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,1.0,0.2,632.0,97.7,0.0,0.0,1.0,0.1546,9.0,1.4,,,,,,,,,,,4.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,2.0,0.4,453.0,97.0,0.0,0.0,0.0,0.0,9.0,1.9,,,,,,,,,,,2.0,0.43,0.0,0.0,0.0,0.0,1.0,0.214
2016-2017,,,,3.0,0.5,614.0,97.3,0.0,0.0,0.0,0.0,10.0,1.6,,,,,,,,,,,3.0,0.48,1.0,0.1585,0.0,0.0,0.0,0.0
2016-2017,,,,1.0,0.2,418.0,97.9,0.0,0.0,0.0,0.0,5.0,1.2,,,,,,,,,,,2.0,0.47,1.0,0.2342,0.0,0.0,0.0,0.0
2016-2017,,,,1.0,0.2,479.0,96.2,1.0,0.201,0.0,0.0,13.0,2.6,,,,,,,,,,,3.0,0.6,0.0,0.0,0.0,0.0,1.0,0.201
2016-2017,,,,1.0,0.2,350.0,74.0,1.0,0.211,0.0,0.0,115.0,24.3,,,,,,,,,,,4.0,0.85,1.0,0.2114,0.0,0.0,1.0,0.211
2016-2017,,,,8.0,0.7,407.0,35.1,0.0,0.0,4.0,0.3448,738.0,63.6,,,,,,,,,,,3.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,1.0,0.3,361.0,98.6,0.0,0.0,0.0,0.0,3.0,0.8,,,,,,,,,,,1.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,2.0,0.5,358.0,91.6,0.0,0.0,0.0,0.0,30.0,7.7,,,,,,,,,,,1.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,3.0,0.5,610.0,97.8,0.0,0.0,0.0,0.0,7.0,1.1,,,,,,,,,,,4.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,39.0,5.5,576.0,81.6,23.0,3.258,1.0,0.1416,50.0,7.1,,,,,,,,,,,13.0,1.84,2.0,0.2833,0.0,0.0,2.0,0.283
2016-2017,,,,0.0,0.0,317.0,82.1,0.0,0.0,0.0,0.0,67.0,17.4,,,,,,,,,,,1.0,0.26,0.0,0.0,0.0,0.0,1.0,0.259
2016-2017,,,,3.0,0.7,210.0,46.1,0.0,0.0,0.0,0.0,240.0,52.6,,,,,,,,,,,3.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,3.0,0.8,345.0,86.5,1.0,0.251,1.0,0.2506,46.0,11.5,,,,,,,,,,,3.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,5.0,0.5,203.0,20.3,1.0,0.1,3.0,0.2994,787.0,78.5,,,,,,,,,,,2.0,0.2,0.0,0.0,0.0,0.0,1.0,0.1
2016-2017,,,,1.0,0.2,644.0,98.0,0.0,0.0,0.0,0.0,10.0,1.5,,,,,,,,,,,1.0,0.15,1.0,0.1522,0.0,0.0,0.0,0.0
2016-2017,,,,2.0,0.5,353.0,94.9,0.0,0.0,0.0,0.0,12.0,3.2,,,,,,,,,,,5.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,336.0,99.1,0.0,0.0,0.0,0.0,3.0,0.9,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,2.0,0.4,548.0,98.2,1.0,0.179,0.0,0.0,5.0,0.9,,,,,,,,,,,1.0,0.18,0.0,0.0,0.0,0.0,1.0,0.179
2016-2017,,,,1.0,0.3,271.0,93.4,0.0,0.0,0.0,0.0,17.0,5.9,,,,,,,,,,,1.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,395.0,97.3,0.0,0.0,0.0,0.0,10.0,2.5,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.246
2016-2017,,,,29.0,8.7,149.0,44.5,7.0,2.09,1.0,0.2985,144.0,43.0,,,,,,,,,,,2.0,0.6,2.0,0.597,0.0,0.0,1.0,0.299
2016-2017,,,,4.0,1.4,206.0,70.3,0.0,0.0,1.0,0.3413,80.0,27.3,,,,,,,,,,,2.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,4.0,0.8,207.0,41.4,0.0,0.0,1.0,0.2,287.0,57.4,,,,,,,,,,,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,48.0,8.5,63.0,11.1,26.0,4.586,3.0,0.5291,417.0,73.5,,,,,,,,,,,10.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,5.0,0.6,58.0,6.9,2.0,0.238,1.0,0.1189,772.0,91.8,,,,,,,,,,,3.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,3.0,0.6,121.0,22.4,5.0,0.926,2.0,0.3704,407.0,75.4,,,,,,,,,,,2.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,307.0,64.4,34.0,7.1,16.0,3.354,0.0,0.0,97.0,20.3,,,,,,,,,,,23.0,4.82,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,5.0,0.6,116.0,13.2,1.0,0.113,1.0,0.1134,756.0,85.7,,,,,,,,,,,1.0,0.11,0.0,0.0,0.0,0.0,2.0,0.227
2016-2017,,,,4.0,0.6,640.0,97.7,1.0,0.153,0.0,0.0,8.0,1.2,,,,,,,,,,,1.0,0.15,1.0,0.1527,0.0,0.0,0.0,0.0
2016-2017,,,,73.0,30.3,83.0,34.4,46.0,19.087,0.0,0.0,26.0,10.8,,,,,,,,,,,7.0,2.9,2.0,0.8299,0.0,0.0,4.0,1.66
2016-2017,,,,1.0,0.2,488.0,96.4,0.0,0.0,0.0,0.0,6.0,1.2,,,,,,,,,,,3.0,0.59,1.0,0.1976,0.0,0.0,7.0,1.383
2016-2017,,,,322.0,60.5,19.0,3.6,38.0,7.143,1.0,0.188,121.0,22.7,,,,,,,,,,,31.0,5.83,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,9.0,0.6,45.0,2.8,8.0,0.498,6.0,0.3734,1517.0,94.4,,,,,,,,,,,5.0,0.31,0.0,0.0,0.0,0.0,17.0,1.058
2016-2017,,,,17.0,3.3,68.0,13.1,6.0,1.154,0.0,0.0,421.0,81.0,,,,,,,,,,,7.0,1.35,1.0,0.1923,0.0,0.0,0.0,0.0
2016-2017,,,,0.0,0.0,511.0,96.8,1.0,0.189,0.0,0.0,14.0,2.7,,,,,,,,,,,1.0,0.19,1.0,0.1894,0.0,0.0,0.0,0.0
2016-2017,,,,7.0,0.7,31.0,3.1,0.0,0.0,4.0,0.4012,954.0,95.7,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
2016-2017,,,,257.0,35.7,299.0,41.5,2.0,0.278,7.0,0.9722,136.0,18.9,,,,,,,,,,,13.0,1.81,2.0,0.2778,0.0,0.0,4.0,0.556
2016-2017,,,,629.0,78.6,10.0,1.3,16.0,2.0,1.0,0.125,122.0,15.3,,,,,,,,,,,15.0,1.88,3.0,0.375,0.0,0.0,4.0,0.5
2016-2017,,,,7.0,0.7,31.0,3.1,1.0,0.099,2.0,0.198,959.0,95.0,,,,,,,,,,,0.0,0.0,1.0,0.099,0.0,0.0,9.0,0.891
2016-2017,,,,340.0,66.0,10.0,1.9,51.0,9.903,2.0,0.3883,79.0,15.3,,,,,,,,,,,28.0,5.44,5.0,0.9709,0.0,0.0,0.0,0.0
2016-2017,,,,129.0,32.4,51.0,12.8,6.0,1.508,2.0,0.5025,199.0,50.0,,,,,,,,,,,9.0,2.26,2.0,0.5025,0.0,0.0,0.0,0.0
2016-2017,,,,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,833.0,99.8,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-2017,,,,12.0,1.1,19.0,1.8,1.0,0.093,1.0,0.0931,1029.0,95.8,,,,,,,,,,,1.0,0.09,0.0,0.0,0.0,0.0,11.0,1.024
2016-2017,,,,24.0,1.4,10.0,0.6,8.0,0.483,5.0,0.3019,1600.0,96.6,,,,,,,,,,,3.0,0.18,0.0,0.0,0.0,0.0,6.0,0.362
2016-2017,,,,7.0,0.5,8.0,0.6,0.0,0.0,1.0,0.0781,1259.0,98.4,,,,,,,,,,,2.0,0.16,0.0,0.0,0.0,0.0,3.0,0.234
2016-2017,,,,8.0,1.0,28.0,3.5,18.0,2.256,5.0,0.6266,729.0,91.4,,,,,,,,,,,7.0,0.88,1.0,0.1253,0.0,0.0,2.0,0.251
2016-2017,,,,297.0,51.7,54.0,9.4,48.0,8.348,5.0,0.8696,124.0,21.6,,,,,,,,,,,38.0,6.61,8.0,1.3913,0.0,0.0,1.0,0.174
2016-2017,,,,11.0,1.0,24.0,2.1,2.0,0.173,2.0,0.1732,1110.0,96.1,,,,,,,,,,,2.0,0.17,3.0,0.2597,0.0,0.0,1.0,0.087
